time_s,d0,d1
0.474,1,0
0.475,1,0
0.476,1,0
0.477,1,0
0.478,1,0
0.479,1,0
0.48,1,0
0.481,1,0
0.482,1,0
0.483,1,0
0.484,1,0
0.485,1,0
0.486,1,0
0.487,1,0
0.488,1,0
0.489,1,0
0.49,1,0
0.491,1,0
0.492,1,0
0.493,1,0
0.494,1,0
0.495,1,0
0.496,1,0
0.497,1,0
0.498,1,0
0.499,0,0
0.5,0,0
0.501,0,1
0.502,0,1
0.503,0,1
0.504,0,1
0.505,0,1
0.506,0,1
0.507,0,1
0.508,0,1
0.509,0,1
0.51,0,1
0.511,0,1
0.512,0,1
0.513,0,1
0.514,0,1
0.515,0,1
0.516,0,1
0.517,0,1
0.518,0,1
0.519,0,1
0.52,0,1
0.521,0,1
0.522,0,1
0.523,0,1
0.524,0,1
0.525,0,1
0.526,0,1
0.527,0,1
0.528,0,1
0.529,0,1
0.53,0,1
0.531,0,1
0.532,0,1
0.533,0,1
0.534,0,1
0.535,0,1
0.536,0,1
0.537,0,1
0.538,0,1
0.539,0,1
0.54,0,1
0.541,0,1
0.542,0,1
0.543,0,1
0.544,0,1
0.545,0,1
0.546,0,1
0.547,0,1
0.548,0,1
0.549,0,1
0.55,0,1
0.551,0,0
0.552,0,0
0.553,0,0
0.554,0,0
0.555,0,0
0.556,0,0
0.557,0,0
0.558,0,0
0.559,0,0
0.56,0,0
0.561,0,0
0.562,0,0
0.563,0,0
0.564,0,0
0.565,0,0
0.566,0,0
0.567,0,0
0.568,0,0
0.569,0,0
0.57,0,0
0.571,0,0
0.572,0,0
0.573,0,0
0.574,0,0
0.575,0,0
0.576,0,0
0.577,0,0
0.578,0,0
0.579,0,0
0.58,0,0
0.581,0,0
0.582,0,0
0.583,0,0
0.584,0,0
0.585,0,0
0.586,0,0
0.587,0,0
0.588,0,0
0.589,0,0
0.59,0,0
0.591,0,0
0.592,0,0
0.593,0,0
0.594,0,0
0.595,0,0
0.596,0,0
0.597,0,0
0.598,0,0
0.599,0,0
0.6,0,0
0.601,0,1
0.602,0,1
0.603,0,1
0.604,0,1
0.605,0,1
0.606,0,1
0.607,0,1
0.608,0,1
0.609,0,1
0.61,0,1
0.611,0,1
0.612,0,1
0.613,0,1
0.614,0,1
0.615,0,1
0.616,0,1
0.617,0,1
0.618,0,1
0.619,0,1
0.62,0,1
0.621,0,1
0.622,0,1
0.623,0,1
0.624,0,1
0.625,0,1
0.626,0,1
0.627,0,1
0.628,0,1
0.629,0,1
0.63,0,1
0.631,0,1
0.632,0,1
0.633,0,1
0.634,0,1
0.635,0,1
0.636,0,1
0.637,0,1
0.638,0,1
0.639,0,1
0.64,0,1
0.641,0,1
0.642,0,1
0.643,0,1
0.644,0,1
0.645,0,1
0.646,0,1
0.647,0,1
0.648,0,1
0.649,0,1
0.65,0,1
0.651,0,0
0.652,0,0
0.653,0,0
0.654,0,0
0.655,0,0
0.656,0,0
0.657,0,0
0.658,0,0
0.659,0,0
0.66,0,0
0.661,0,0
0.662,0,0
0.663,0,0
0.664,0,0
0.665,0,0
0.666,0,0
0.667,0,0
0.668,0,0
0.669,0,0
0.67,0,0
0.671,0,0
0.672,0,0
0.673,0,0
0.674,0,0
0.675,0,0
0.676,0,0
0.677,0,0
0.678,0,0
0.679,0,0
0.68,0,0
0.681,0,0
0.682,0,0
0.683,0,0
0.684,0,0
0.685,0,0
0.686,0,0
0.687,0,0
0.688,0,0
0.689,0,0
0.69,0,0
0.691,0,0
0.692,0,0
0.693,0,0
0.694,0,0
0.695,0,0
0.696,0,0
0.697,0,0
0.698,0,0
0.699,0,0
0.7,0,0
0.701,0,1
0.702,0,1
0.703,0,1
0.704,0,1
0.705,0,1
0.706,0,1
0.707,0,1
0.708,0,1
0.709,0,1
0.71,0,1
0.711,0,1
0.712,0,1
0.713,0,1
0.714,0,1
0.715,0,1
0.716,0,1
0.717,0,1
0.718,0,1
0.719,0,1
0.72,0,1
0.721,0,1
0.722,0,1
0.723,0,1
0.724,0,1
0.725,0,1
0.726,0,1
0.727,0,1
0.728,0,1
0.729,0,1
0.73,0,1
0.731,0,1
0.732,0,1
0.733,0,1
0.734,0,1
0.735,0,1
0.736,0,1
0.737,0,1
0.738,0,1
0.739,0,1
0.74,0,1
0.741,0,1
0.742,0,1
0.743,0,1
0.744,0,1
0.745,0,1
0.746,0,1
0.747,0,1
0.748,0,1
0.749,0,1
0.75,0,1
0.751,0,0
0.752,0,0
0.753,0,0
0.754,0,0
0.755,0,0
0.756,0,0
0.757,0,0
0.758,0,0
0.759,0,0
0.76,0,0
0.761,0,0
0.762,0,0
0.763,0,0
0.764,0,0
0.765,0,0
0.766,0,0
0.767,0,0
0.768,0,0
0.769,0,0
0.77,0,0
0.771,0,0
0.772,0,0
0.773,0,0
0.774,0,0
0.775,0,0
0.776,0,0
0.777,0,0
0.778,0,0
0.779,0,0
0.78,0,0
0.781,0,0
0.782,0,0
0.783,0,0
0.784,0,0
0.785,0,0
0.786,0,0
0.787,0,0
0.788,0,0
0.789,0,0
0.79,0,0
0.791,0,0
0.792,0,0
0.793,0,0
0.794,0,0
0.795,0,0
0.796,0,0
0.797,0,0
0.798,0,0
0.799,0,0
0.8,0,0
0.801,0,1
0.802,0,1
0.803,0,1
0.804,0,1
0.805,0,1
0.806,0,1
0.807,0,1
0.808,0,1
0.809,0,1
0.81,0,1
0.811,0,1
0.812,0,1
0.813,0,1
0.814,0,1
0.815,0,1
0.816,0,1
0.817,0,1
0.818,0,1
0.819,0,1
0.82,0,1
0.821,0,1
0.822,0,1
0.823,0,1
0.824,0,1
0.825,0,1
0.826,0,1
0.827,0,1
0.828,0,1
0.829,0,1
0.83,0,1
0.831,0,1
0.832,0,1
0.833,0,1
0.834,0,1
0.835,0,1
0.836,0,1
0.837,0,1
0.838,0,1
0.839,0,1
0.84,0,1
0.841,0,1
0.842,0,1
0.843,0,1
0.844,0,1
0.845,0,1
0.846,0,1
0.847,0,1
0.848,0,1
0.849,0,1
0.85,0,1
0.851,0,0
0.852,0,0
0.853,0,0
0.854,0,0
0.855,0,0
0.856,0,0
0.857,0,0
0.858,0,0
0.859,0,0
0.86,0,0
0.861,0,0
0.862,0,0
0.863,0,0
0.864,0,0
0.865,0,0
0.866,0,0
0.867,0,0
0.868,0,0
0.869,0,0
0.87,0,0
0.871,0,0
0.872,0,0
0.873,0,0
0.874,0,0
0.875,0,0
0.876,0,0
0.877,0,0
0.878,0,0
0.879,0,0
0.88,0,0
0.881,0,0
0.882,0,0
0.883,0,0
0.884,0,0
0.885,0,0
0.886,0,0
0.887,0,0
0.888,0,0
0.889,0,0
0.89,0,0
0.891,0,0
0.892,0,0
0.893,0,0
0.894,0,0
0.895,0,0
0.896,0,0
0.897,0,0
0.898,0,0
0.899,0,0
0.9,0,0
0.901,0,1
0.902,0,1
0.903,0,1
0.904,0,1
0.905,0,1
0.906,0,1
0.907,0,1
0.908,0,1
0.909,0,1
0.91,0,1
0.911,0,1
0.912,0,1
0.913,0,1
0.914,0,1
0.915,0,1
0.916,0,1
0.917,0,1
0.918,0,1
0.919,0,1
0.92,0,1
0.921,0,1
0.922,0,1
0.923,0,1
0.924,0,1
0.925,0,1
0.926,0,1
0.927,0,1
0.928,0,1
0.929,0,1
0.93,0,1
0.931,0,1
0.932,0,1
0.933,0,1
0.934,0,1
0.935,0,1
0.936,0,1
0.937,0,1
0.938,0,1
0.939,0,1
0.94,0,1
0.941,0,1
0.942,0,1
0.943,0,1
0.944,0,1
0.945,0,1
0.946,0,1
0.947,0,1
0.948,0,1
0.949,0,1
0.95,0,1
0.951,0,0
0.952,0,0
0.953,0,0
0.954,0,0
0.955,0,0
0.956,0,0
0.957,0,0
0.958,0,0
0.959,0,0
0.96,0,0
0.961,0,0
0.962,0,0
0.963,0,0
0.964,0,0
0.965,0,0
0.966,0,0
0.967,0,0
0.968,0,0
0.969,0,0
0.97,0,0
0.971,0,0
0.972,0,0
0.973,0,0
0.974,0,0
0.975,0,0
0.976,0,0
0.977,0,0
0.978,0,0
0.979,0,0
0.98,0,0
0.981,0,0
0.982,0,0
0.983,0,0
0.984,0,0
0.985,0,0
0.986,0,0
0.987,0,0
0.988,0,0
0.989,0,0
0.99,0,0
0.991,0,0
0.992,0,0
0.993,0,0
0.994,0,0
0.995,0,0
0.996,0,0
0.997,0,0
0.998,0,0
0.999,1,0
1,1,0
1.001,1,1
1.002,1,1
1.003,1,1
1.004,1,1
1.005,1,1
1.006,1,1
1.007,1,1
1.008,1,1
1.009,1,1
1.01,1,1
1.011,1,1
1.012,1,1
1.013,1,1
1.014,1,1
1.015,1,1
1.016,1,1
1.017,1,1
1.018,1,1
1.019,1,1
1.02,1,1
1.021,1,1
1.022,1,1
1.023,1,1
1.024,1,1
1.025,1,1
1.026,1,1
1.027,1,1
1.028,1,1
1.029,1,1
1.03,1,1
1.031,1,1
1.032,1,1
1.033,1,1
1.034,1,1
1.035,1,1
1.036,1,1
1.037,1,1
1.038,1,1
1.039,1,1
1.04,1,1
1.041,1,1
1.042,1,1
1.043,1,1
1.044,1,1
1.045,1,1
1.046,1,1
1.047,1,1
1.048,1,1
1.049,1,1
1.05,1,1
1.051,1,0
1.052,1,0
1.053,1,0
1.054,1,0
1.055,1,0
1.056,1,0
1.057,1,0
1.058,1,0
1.059,1,0
1.06,1,0
1.061,1,0
1.062,1,0
1.063,1,0
1.064,1,0
1.065,1,0
1.066,1,0
1.067,1,0
1.068,1,0
1.069,1,0
1.07,1,0
1.071,1,0
1.072,1,0
1.073,1,0
1.074,1,0
1.075,1,0
1.076,1,0
1.077,1,0
1.078,1,0
1.079,1,0
1.08,1,0
1.081,1,0
1.082,1,0
1.083,1,0
1.084,1,0
1.085,1,0
1.086,1,0
1.087,1,0
1.088,1,0
1.089,1,0
1.09,1,0
1.091,1,0
1.092,1,0
1.093,1,0
1.094,1,0
1.095,1,0
1.096,1,0
1.097,1,0
1.098,1,0
1.099,1,0
1.1,1,0
1.101,1,1
1.102,1,1
1.103,1,1
1.104,1,1
1.105,1,1
1.106,1,1
1.107,1,1
1.108,1,1
1.109,1,1
1.11,1,1
1.111,1,1
1.112,1,1
1.113,1,1
1.114,1,1
1.115,1,1
1.116,1,1
1.117,1,1
1.118,1,1
1.119,1,1
1.12,1,1
1.121,1,1
1.122,1,1
1.123,1,1
1.124,1,1
1.125,1,1
1.126,1,1
1.127,1,1
1.128,1,1
1.129,1,1
1.13,1,1
1.131,1,1
1.132,1,1
1.133,1,1
1.134,1,1
1.135,1,1
1.136,1,1
1.137,1,1
1.138,1,1
1.139,1,1
1.14,1,1
1.141,1,1
1.142,1,1
1.143,1,1
1.144,1,1
1.145,1,1
1.146,1,1
1.147,1,1
1.148,1,1
1.149,1,1
1.15,1,1
1.151,1,0
1.152,1,0
1.153,1,0
1.154,1,0
1.155,1,0
1.156,1,0
1.157,1,0
1.158,1,0
1.159,1,0
1.16,1,0
1.161,1,0
1.162,1,0
1.163,1,0
1.164,1,0
1.165,1,0
1.166,1,0
1.167,1,0
1.168,1,0
1.169,1,0
1.17,1,0
1.171,1,0
1.172,1,0
1.173,1,0
1.174,1,0
1.175,1,0
1.176,1,0
1.177,1,0
1.178,1,0
1.179,1,0
1.18,1,0
1.181,1,0
1.182,1,0
1.183,1,0
1.184,1,0
1.185,1,0
1.186,1,0
1.187,1,0
1.188,1,0
1.189,1,0
1.19,1,0
1.191,1,0
1.192,1,0
1.193,1,0
1.194,1,0
1.195,1,0
1.196,1,0
1.197,1,0
1.198,1,0
1.199,1,0
1.2,1,0
1.201,1,1
1.202,1,1
1.203,1,1
1.204,1,1
1.205,1,1
1.206,1,1
1.207,1,1
1.208,1,1
1.209,1,1
1.21,1,1
1.211,1,1
1.212,1,1
1.213,1,1
1.214,1,1
1.215,1,1
1.216,1,1
1.217,1,1
1.218,1,1
1.219,1,1
1.22,1,1
1.221,1,1
1.222,1,1
1.223,1,1
1.224,1,1
1.225,1,1
1.226,1,1
1.227,1,1
1.228,1,1
1.229,1,1
1.23,1,1
1.231,1,1
1.232,1,1
1.233,1,1
1.234,1,1
1.235,1,1
1.236,1,1
1.237,1,1
1.238,1,1
1.239,1,1
1.24,1,1
1.241,1,1
1.242,1,1
1.243,1,1
1.244,1,1
1.245,1,1
1.246,1,1
1.247,1,1
1.248,1,1
1.249,1,1
1.25,1,1
1.251,1,0
1.252,1,0
1.253,1,0
1.254,1,0
1.255,1,0
1.256,1,0
1.257,1,0
1.258,1,0
1.259,1,0
1.26,1,0
1.261,1,0
1.262,1,0
1.263,1,0
1.264,1,0
1.265,1,0
1.266,1,0
1.267,1,0
1.268,1,0
1.269,1,0
1.27,1,0
1.271,1,0
1.272,1,0
1.273,1,0
1.274,1,0
1.275,1,0
1.276,1,0
1.277,1,0
1.278,1,0
1.279,1,0
1.28,1,0
1.281,1,0
1.282,1,0
1.283,1,0
1.284,1,0
1.285,1,0
1.286,1,0
1.287,1,0
1.288,1,0
1.289,1,0
1.29,1,0
1.291,1,0
1.292,1,0
1.293,1,0
1.294,1,0
1.295,1,0
1.296,1,0
1.297,1,0
1.298,1,0
1.299,1,0
1.3,1,0
1.301,1,1
1.302,1,1
1.303,1,1
1.304,1,1
1.305,1,1
1.306,1,1
1.307,1,1
1.308,1,1
1.309,1,1
1.31,1,1
1.311,1,1
1.312,1,1
1.313,1,1
1.314,1,1
1.315,1,1
1.316,1,1
1.317,1,1
1.318,1,1
1.319,1,1
1.32,1,1
1.321,1,1
1.322,1,1
1.323,1,1
1.324,1,1
1.325,1,1
1.326,1,1
1.327,1,1
1.328,1,1
1.329,1,1
1.33,1,1
1.331,1,1
1.332,1,1
1.333,1,1
1.334,1,1
1.335,1,1
1.336,1,1
1.337,1,1
1.338,1,1
1.339,1,1
1.34,1,1
1.341,1,1
1.342,1,1
1.343,1,1
1.344,1,1
1.345,1,1
1.346,1,1
1.347,1,1
1.348,1,1
1.349,1,1
1.35,1,1
1.351,1,0
1.352,1,0
1.353,1,0
1.354,1,0
1.355,1,0
1.356,1,0
1.357,1,0
1.358,1,0
1.359,1,0
1.36,1,0
1.361,1,0
1.362,1,0
1.363,1,0
1.364,1,0
1.365,1,0
1.366,1,0
1.367,1,0
1.368,1,0
1.369,1,0
1.37,1,0
1.371,1,0
1.372,1,0
1.373,1,0
1.374,1,0
1.375,1,0
1.376,1,0
1.377,1,0
1.378,1,0
1.379,1,0
1.38,1,0
1.381,1,0
1.382,1,0
1.383,1,0
1.384,1,0
1.385,1,0
1.386,1,0
1.387,1,0
1.388,1,0
1.389,1,0
1.39,1,0
1.391,1,0
1.392,1,0
1.393,1,0
1.394,1,0
1.395,1,0
1.396,1,0
1.397,1,0
1.398,1,0
1.399,1,0
1.4,1,0
1.401,1,1
1.402,1,1
1.403,1,1
1.404,1,1
1.405,1,1
1.406,1,1
1.407,1,1
1.408,1,1
1.409,1,1
1.41,1,1
1.411,1,1
1.412,1,1
1.413,1,1
1.414,1,1
1.415,1,1
1.416,1,1
1.417,1,1
1.418,1,1
1.419,1,1
1.42,1,1
1.421,1,1
1.422,1,1
1.423,1,1
1.424,1,1
1.425,1,1
1.426,1,1
1.427,1,1
1.428,1,1
1.429,1,1
1.43,1,1
1.431,1,1
1.432,1,1
1.433,1,1
1.434,1,1
1.435,1,1
1.436,1,1
1.437,1,1
1.438,1,1
1.439,1,1
1.44,1,1
1.441,1,1
1.442,1,1
1.443,1,1
1.444,1,1
1.445,1,1
1.446,1,1
1.447,1,1
1.448,1,1
1.449,1,1
1.45,1,1
1.451,1,0
1.452,1,0
1.453,1,0
1.454,1,0
1.455,1,0
1.456,1,0
1.457,1,0
1.458,1,0
1.459,1,0
1.46,1,0
1.461,1,0
1.462,1,0
1.463,1,0
1.464,1,0
1.465,1,0
1.466,1,0
1.467,1,0
1.468,1,0
1.469,1,0
1.47,1,0
1.471,1,0
1.472,1,0
1.473,1,0
1.474,1,0
1.475,1,0
1.476,1,0
1.477,1,0
1.478,1,0
1.479,1,0
1.48,1,0
1.481,1,0
1.482,1,0
1.483,1,0
1.484,1,0
1.485,1,0
1.486,1,0
1.487,1,0
1.488,1,0
1.489,1,0
1.49,1,0
1.491,1,0
1.492,1,0
1.493,1,0
1.494,1,0
1.495,1,0
1.496,1,0
1.497,1,0
1.498,1,0
1.499,0,0
1.5,0,0
1.501,0,1
1.502,0,1
1.503,0,1
1.504,0,1
1.505,0,1
1.506,0,1
1.507,0,1
1.508,0,1
1.509,0,1
1.51,0,1
1.511,0,1
1.512,0,1
1.513,0,1
1.514,0,1
1.515,0,1
1.516,0,1
1.517,0,1
1.518,0,1
1.519,0,1
1.52,0,1
1.521,0,1
1.522,0,1
1.523,0,1
1.524,0,1
1.525,0,1
1.526,0,1
1.527,0,1
1.528,0,1
1.529,0,1
1.53,0,1
1.531,0,1
1.532,0,1
1.533,0,1
1.534,0,1
1.535,0,1
1.536,0,1
1.537,0,1
1.538,0,1
1.539,0,1
1.54,0,1
1.541,0,1
1.542,0,1
1.543,0,1
1.544,0,1
1.545,0,1
1.546,0,1
1.547,0,1
1.548,0,1
1.549,0,1
1.55,0,1
1.551,0,0
1.552,0,0
1.553,0,0
1.554,0,0
1.555,0,0
1.556,0,0
1.557,0,0
1.558,0,0
1.559,0,0
1.56,0,0
1.561,0,0
1.562,0,0
1.563,0,0
1.564,0,0
1.565,0,0
1.566,0,0
1.567,0,0
1.568,0,0
1.569,0,0
1.57,0,0
1.571,0,0
1.572,0,0
1.573,0,0
1.574,0,0
1.575,0,0
1.576,0,0
1.577,0,0
1.578,0,0
1.579,0,0
1.58,0,0
1.581,0,0
1.582,0,0
1.583,0,0
1.584,0,0
1.585,0,0
1.586,0,0
1.587,0,0
1.588,0,0
1.589,0,0
1.59,0,0
1.591,0,0
1.592,0,0
1.593,0,0
1.594,0,0
1.595,0,0
1.596,0,0
1.597,0,0
1.598,0,0
1.599,0,0
1.6,0,0
1.601,0,1
1.602,0,1
1.603,0,1
1.604,0,1
1.605,0,1
1.606,0,1
1.607,0,1
1.608,0,1
1.609,0,1
1.61,0,1
1.611,0,1
1.612,0,1
1.613,0,1
1.614,0,1
1.615,0,1
1.616,0,1
1.617,0,1
1.618,0,1
1.619,0,1
1.62,0,1
1.621,0,1
1.622,0,1
1.623,0,1
1.624,0,1
1.625,0,1
1.626,0,1
1.627,0,1
1.628,0,1
1.629,0,1
1.63,0,1
1.631,0,1
1.632,0,1
1.633,0,1
1.634,0,1
1.635,0,1
1.636,0,1
1.637,0,1
1.638,0,1
1.639,0,1
1.64,0,1
1.641,0,1
1.642,0,1
1.643,0,1
1.644,0,1
1.645,0,1
1.646,0,1
1.647,0,1
1.648,0,1
1.649,0,1
1.65,0,1
1.651,0,0
1.652,0,0
1.653,0,0
1.654,0,0
1.655,0,0
1.656,0,0
1.657,0,0
1.658,0,0
1.659,0,0
1.66,0,0
1.661,0,0
1.662,0,0
1.663,0,0
1.664,0,0
1.665,0,0
1.666,0,0
1.667,0,0
1.668,0,0
1.669,0,0
1.67,0,0
1.671,0,0
1.672,0,0
1.673,0,0
1.674,0,0
1.675,0,0
1.676,0,0
1.677,0,0
1.678,0,0
1.679,0,0
1.68,0,0
1.681,0,0
1.682,0,0
1.683,0,0
1.684,0,0
1.685,0,0
1.686,0,0
1.687,0,0
1.688,0,0
1.689,0,0
1.69,0,0
1.691,0,0
1.692,0,0
1.693,0,0
1.694,0,0
1.695,0,0
1.696,0,0
1.697,0,0
1.698,0,0
1.699,0,0
1.7,0,0
1.701,0,1
1.702,0,1
1.703,0,1
1.704,0,1
1.705,0,1
1.706,0,1
1.707,0,1
1.708,0,1
1.709,0,1
1.71,0,1
1.711,0,1
1.712,0,1
1.713,0,1
1.714,0,1
1.715,0,1
1.716,0,1
1.717,0,1
1.718,0,1
1.719,0,1
1.72,0,1
1.721,0,1
1.722,0,1
1.723,0,1
1.724,0,1
1.725,0,1
1.726,0,1
1.727,0,1
1.728,0,1
1.729,0,1
1.73,0,1
1.731,0,1
1.732,0,1
1.733,0,1
1.734,0,1
1.735,0,1
1.736,0,1
1.737,0,1
1.738,0,1
1.739,0,1
1.74,0,1
1.741,0,1
1.742,0,1
1.743,0,1
1.744,0,1
1.745,0,1
1.746,0,1
1.747,0,1
